wordId,english,kurdish,english_length,kurdish_length
3017,rascal,tise,6.0,4.0
3018,rat,fare,3.0,4.0
3019,rate,rêje,4.0,4.0
3020,rather,zehf,6.0,4.0
3021,rather,zêdetir,6.0,7.0
3022,ratio,rêje,5.0,4.0
3023,raw,xav,3.0,3.0
3024,razor,gûzan,5.0,5.0
3025,reach,gihan,5.0,5.0
3026,reaction,bertek,8.0,6.0
3027,read,xwendin,4.0,7.0
3028,readers,xwendevan,7.0,9.0
3029,reads,dixwîne,5.0,7.0
3030,ready,amade,5.0,5.0
3031,ready,berdest,5.0,7.0
3032,real,rast,4.0,4.0
3033,realistic,rastbîn,9.0,7.0
3034,reality,rasteqîn,7.0,8.0
3035,reality,rastî,7.0,5.0
3036,really,bi rastî,6.0,8.0
3037,realm,herêm,5.0,5.0
3038,reason,sedem,6.0,5.0
3039,rebellion,raperîn,9.0,7.0
3040,receive,standin,7.0,7.0
3041,recent,nû,6.0,2.0
3042,recent,teze,6.0,4.0
3043,reckon,hejmartin,6.0,9.0
3044,recognize,nasîn,9.0,5.0
3045,record,defter,6.0,6.0
3046,record,qeyd,6.0,4.0
3047,record,tomar,6.0,5.0
3048,recover,rihakirin,7.0,9.0
3049,recover,rizgarkirin,7.0,11.0
3050,rectify,sererastkirin,7.0,13.0
3051,red,sor,3.0,3.0
3052,redoubtable,tirsnak,11.0,7.0
3053,reduce,kêm kirin,6.0,9.0
3054,reduce,kêmkirin,6.0,8.0
3055,reflector,awêne,9.0,5.0
3056,reflector,hêlî,9.0,4.0
3057,reform,reform,6.0,6.0
3058,regimen,parêz,7.0,5.0
3059,regiment,alayî,8.0,5.0
3060,regiment,heng,8.0,4.0
3061,region,dever,6.0,5.0
3062,region,zom,6.0,3.0
3063,regional,heremî,8.0,6.0
3064,regional,herêmkî,8.0,7.0
3065,register,tomarkirin,8.0,10.0
3066,relate,vegotin,6.0,7.0
3067,related,têkildar,7.0,8.0
3068,relation,lêzim,8.0,5.0
3069,relation,rêje,8.0,4.0
3070,relationships,tekilî,13.0,6.0
3071,relative,lêzim,8.0,5.0
3072,relative,xizm,8.0,4.0
3073,relay,guhêztin,5.0,8.0
3074,relay,veguhêztin,5.0,10.0
3075,relevant,guncaw,8.0,6.0
3076,religion,ol,8.0,2.0
3077,religious,oldar,9.0,5.0
3078,relinquish,berdan,10.0,6.0
3079,remain,man,6.0,3.0
3080,remain,mayîn,6.0,5.0
3081,remarkable,ecêb,10.0,4.0
3082,remedy,tîmar kirin,6.0,11.0
3083,remember,bîr anîn,8.0,8.0
3084,remember,bîranîn,8.0,7.0
3085,remind,bibîrxistin,6.0,11.0
3086,renounce,nadar,8.0,5.0
3087,renounce,înkar,8.0,5.0
3088,rent,deman,4.0,5.0
3089,rent,demankirin,4.0,10.0
3090,repetition,dubare,10.0,6.0
3091,replete,tijî,7.0,4.0
3092,replied,bersiv da,7.0,9.0
3093,reply,bersiv,5.0,6.0
3094,report,rapor,6.0,5.0
3095,report,vegotin,6.0,7.0
3096,repose,hêsabûn,6.0,7.0
3097,represent,nimandin,9.0,8.0
3098,representative,cîgir,14.0,5.0
3099,republic,komar,8.0,5.0
3100,request,daxwaz,7.0,6.0
3101,request,pirs,7.0,4.0
3102,request,tika,7.0,4.0
3103,require,dilkirin,7.0,8.0
3104,require,xwestin,7.0,7.0
3105,required,pêwist,8.0,6.0
3106,requisite,pêdivî,9.0,6.0
3107,rescue,rihakirin,6.0,9.0
3108,rescue,rizgarkirin,6.0,11.0
3109,research,lêkolîn,8.0,7.0
3110,resemble,dirûvpêketin,8.0,12.0
3111,resound,alan dan,7.0,8.0
3112,respect,giramî,7.0,6.0
3113,respect,rêz,7.0,3.0
3114,response,bersiv,8.0,6.0
3115,response,bersîv,8.0,6.0
3116,response,bertek,8.0,6.0
3117,responsibility,bar,14.0,3.0
3118,responsibility,berpirsiyarî,14.0,12.0
3119,responsible,berpirs,11.0,7.0
3120,responsible,berpirsiyar,11.0,11.0
3121,rest,hêsabûn,4.0,7.0
3122,rest,man,4.0,3.0
3123,rest,mayîn,4.0,5.0
3124,rest,vewestan,4.0,8.0
3125,restaurant,xwaringeh,10.0,9.0
3126,result,encam,6.0,5.0
3127,result,kuta,6.0,4.0
3128,resultant,encam,9.0,5.0
3129,results,encam,7.0,5.0
3130,retaliation,tol,11.0,3.0
3131,return,vegerin,6.0,7.0
3132,returned,vegerriya,8.0,9.0
3133,returned,vegerrî,8.0,7.0
3134,revenge,tol,7.0,3.0
3135,revenge,tolhildan,7.0,9.0
3136,reverence,rêz,9.0,3.0
3137,revision,revîzyon,8.0,8.0
3138,rheumatism,ba,10.0,2.0
3139,rib,parsû,3.0,5.0
3140,rice,birinc,4.0,6.0
3141,rich,berdar,4.0,6.0
3142,rich,dewlemend,4.0,9.0
3143,rich,kerane,4.0,6.0
3144,rich,kertek,4.0,6.0
3145,rich,maldar,4.0,6.0
3146,right,baş,5.0,3.0
3147,right,kertek,5.0,6.0
3148,right,maf,5.0,3.0
3149,right,rast,5.0,4.0
3150,rigorous,req,8.0,3.0
3151,rigorous,sext,8.0,4.0
3152,rigorous,zeb,8.0,3.0
3153,ring,gustîl,4.0,6.0
3154,ring,hingulîsk,4.0,9.0
3155,rise,bilindbûn,4.0,9.0
3156,rise,hilketin,4.0,8.0
3157,rise,rabûn,4.0,5.0
3158,risk,rîsk,4.0,4.0
3159,risk,xetere,4.0,6.0
3160,rival,berber,5.0,6.0
3161,river,çem,5.0,3.0
3162,road,rê,4.0,2.0
3163,rob,dervekirin,3.0,10.0
3164,robust,bihêz,6.0,5.0
3165,robust,xurt,6.0,4.0
3166,rock,hejandin,4.0,8.0
3167,rock,zinar,4.0,5.0
3168,rod,çaw,3.0,3.0
3169,rod,ço,3.0,2.0
3170,rod,çogan,3.0,5.0
3171,role,rol,4.0,3.0
3172,roll,gindirandin,4.0,11.0
3173,roman,roman,5.0,5.0
3174,roof,ban,4.0,3.0
3175,room,jûr,4.0,3.0
3176,room,menzel,4.0,6.0
3177,room,ode,4.0,3.0
3178,rooster,dîk,7.0,3.0
3179,root,binyad,4.0,6.0
3180,root,reh,4.0,3.0
3181,rope,ben,4.0,3.0
3182,rotund,girover,6.0,7.0
3183,round,girover,5.0,7.0
3184,row,qor,3.0,3.0
3185,row,rêz,3.0,3.0
3186,rubber,jêbir,6.0,5.0
3187,ruddy,sor,5.0,3.0
3188,rug,tej,3.0,3.0
3189,rule,destûr,4.0,6.0
3190,rule,rêpîvan,4.0,7.0
3191,rule,rêzik,4.0,5.0
3192,rule,zagon,4.0,5.0
3193,ruler,desthilatdar,5.0,12.0
3194,rumor,dukar,5.0,5.0
3195,rumor,gotegot,5.0,7.0
3196,run,bazdan,3.0,6.0
3197,run away,bazdan,8.0,6.0
3198,runaway,revok,7.0,5.0
3199,rupture,jêkirin,7.0,7.0
3200,rupture,qetandin,7.0,8.0
3201,ruse,lêp,4.0,3.0
3202,russian cucumber,acûr,16.0,4.0
3203,rust,zeng,4.0,4.0
3204,rye,tarîgan,3.0,7.0
3205,s,s,1.0,1.0
3206,sack,tûr,4.0,3.0
3207,sack,çewal,4.0,5.0
3208,sacred,pîroz,6.0,5.0
3209,sacrifice,dehî,9.0,4.0
3210,sad,daxbar,3.0,6.0
3211,sad,dilbikul,3.0,8.0
3212,sad,xemgîn,3.0,6.0
3213,saddle,zîn,6.0,3.0
3214,safety,ewlehî,6.0,6.0
3215,sagacious,aqilmend,9.0,8.0
3216,sagacious,zîrek,9.0,5.0
3217,sage,aqilmend,4.0,8.0
3218,sage,rûspî,4.0,5.0
3219,sage,zana,4.0,4.0
3220,said,got,4.0,3.0
3221,sallow,çilmisî,6.0,7.0
3222,salt,xwê,4.0,3.0
3223,salutation,silav,10.0,5.0
3224,salvation,rizgarî,9.0,7.0
3225,salver,lemper,6.0,6.0
3226,salver,piyan,6.0,5.0
3227,salver,sênî,6.0,4.0
3228,same,eynî,4.0,4.0
3229,same,manend,4.0,6.0
3230,same,mîna,4.0,4.0
3231,same,wek,4.0,3.0
3232,same,wekhev,4.0,6.0
3233,same,wekhevî,4.0,7.0
3234,same,yeknesakî,4.0,9.0
3235,same,yeksan,4.0,6.0
3236,sample,mînak,6.0,5.0
3237,sample,nimûne,6.0,6.0
3238,sample,wekok,6.0,5.0
3239,sand,xîz,4.0,3.0
3240,satellite,dûvelenk,9.0,8.0
3241,savage,kovî,6.0,4.0
3242,save,komkirin,4.0,8.0
3243,save,rihakirin,4.0,9.0
3244,save,rizgarkirin,4.0,11.0
3245,savor,tam,5.0,3.0
3246,savor,çêj,5.0,3.0
3247,savvy,fehmkirin,5.0,9.0
3248,savvy,fêmkirin,5.0,8.0
3249,saw,birek,3.0,5.0
3250,saw,dît,3.0,3.0
3251,say,gotin,3.0,5.0
3252,says,dibêje,4.0,6.0
3253,scandal,hetîketî,7.0,8.0
3254,scarce,firk,6.0,4.0
3255,scarce,kelh,6.0,4.0
3256,scavenge,paqijkirin,8.0,10.0
3257,scene,dik,5.0,3.0
3258,scholarship,burs,11.0,4.0
3259,school,dibistan,6.0,8.0
3260,school,fêrgeh,6.0,6.0
3261,school,xwendegeh,6.0,9.0
3262,schools,dibistan,7.0,8.0
3263,science,zanist,7.0,6.0
3264,scientific,zanistî,10.0,7.0
3265,scream,bang kirin,6.0,10.0
3266,screwy,dîn,6.0,3.0
3267,scruff,zîper,6.0,5.0
3268,sculpture,peyker,9.0,6.0
3269,sea,behr,3.0,4.0
3270,sea,derya,3.0,5.0
3271,sea,zerya,3.0,5.0
3272,search,lêgerîn,6.0,7.0
3273,seaside,perav,7.0,5.0
3274,season,demsal,6.0,6.0
3275,season,werz,6.0,4.0
3276,seat,der,4.0,3.0
3277,second,duyemîn,6.0,7.0
3278,second,çirk,6.0,4.0
3279,secret,nehên,6.0,5.0
3280,secret,nehênî,6.0,6.0
3281,secret,nepenî,6.0,6.0
3282,secretly,penhanî,8.0,7.0
3283,section,beş,7.0,3.0
3284,section,liq,7.0,3.0
3285,section,parçe,7.0,5.0
3286,section,perçe,7.0,5.0
3287,sections,beş,8.0,3.0
3288,secure,parastin,6.0,8.0
3289,security,derhûde,8.0,7.0
3290,security,ewlehî,8.0,6.0
3291,security,ewlekarî,8.0,8.0
3292,security forces,hêzên asayîş,15.0,12.0
3293,sedative,aramdar,8.0,7.0
3294,see,dîtin,3.0,5.0
3295,seed,dendik,4.0,6.0
3296,seen,dîtî,4.0,4.0
3297,seesaw,zirnezîq,6.0,8.0
3298,segment,bir,7.0,3.0
3299,segment,liq,7.0,3.0
3300,seize,fêmkirin,5.0,8.0
3301,seize,girtin,5.0,6.0
3302,seldom,firk,6.0,4.0
3303,select,bijarte,6.0,7.0
3304,self,xwe,4.0,3.0
3305,selfish,ezperest,7.0,8.0
3306,selfish,xweperest,7.0,9.0
3307,sell,firotin,4.0,7.0
3308,send,birêkirin,4.0,9.0
3309,send,hinartin,4.0,8.0
3310,send,şandin,4.0,6.0
3311,sensation,dilîn,9.0,5.0
3312,sense,dilîn,5.0,5.0
3313,sense,hes,5.0,3.0
3314,sense,seh,5.0,3.0
3315,sense,sehkirin,5.0,8.0
3316,sensible,zîz,8.0,3.0
3317,sensitive,zîz,9.0,3.0
3318,sentence,hevok,8.0,5.0
3319,sentiment,dilîn,9.0,5.0
3320,sentiment,hes,9.0,3.0
3321,sentiment,hest,9.0,4.0
3322,sentinel,raçavkirin,8.0,10.0
3323,september,îlon,9.0,4.0
3324,sepulcher,gor,9.0,3.0
3325,sereneness,aramî,10.0,5.0
3326,series,kinêzet,6.0,7.0
3327,series,rêz,6.0,3.0
3328,series,rêze,6.0,4.0
3329,series,zencîre,6.0,7.0
3330,service,karûbar,7.0,7.0
3331,service,raje,7.0,4.0
3332,serviceman,serbaz,10.0,6.0
3333,set,danîn,3.0,5.0
3334,seven,heft,5.0,4.0
3335,several,têvel,7.0,5.0
3336,several,çend,7.0,4.0
3337,sexual,cinsî,6.0,5.0
3338,sexually,cinsî,8.0,5.0
3339,shade,sih,5.0,3.0
3340,shade,sî,5.0,2.0
3341,shake,hejandin,5.0,8.0
3342,shake,hezandin,5.0,8.0
3343,shall,dê,5.0,2.0
3344,shame,fedî,5.0,4.0
3345,shape,fesal,5.0,5.0
3346,shape,qidûm,5.0,5.0
3347,share,par,5.0,3.0
3348,share,parçe,5.0,5.0
3349,share,perçe,5.0,5.0
3350,sharp,tûj,5.0,3.0
3351,she,ev,3.0,2.0
3352,sheer,xwerû,5.0,5.0
3353,sheet,pel,5.0,3.0
3354,shelter,senger,7.0,6.0
3355,shelter,star,7.0,4.0
3356,shield,senger,6.0,6.0
3357,shocked,apore,7.0,5.0
3358,shocked,qutifî,7.0,6.0
3359,shoe,sol,4.0,3.0
3360,short,kin,5.0,3.0
3361,short,kurt,5.0,4.0
3362,shortcoming,kêmasî,11.0,6.0
3363,shortly,bi kinayî,7.0,9.0
3364,shortly,bi kurtasî,7.0,10.0
3365,shoulder,mil,8.0,3.0
3366,show,nîşan dan,4.0,9.0
3367,showed,nîşan da,6.0,8.0
3368,shrewd,aqilmend,6.0,8.0
3369,shrewd,bernac,6.0,6.0
3370,shrewd,kone,6.0,4.0
3371,shrewd,xasûk,6.0,5.0
3372,shrewd,zîrek,6.0,5.0
3373,shrimp,canberî,6.0,7.0
3374,shut,asêkirin,4.0,8.0
3375,shy,bêzirav,3.0,7.0
3376,shy,newêrek,3.0,7.0
3377,shy,tirsonek,3.0,8.0
3378,sickle,das,6.0,3.0
3379,side,alî,4.0,3.0
3380,side,hêl,4.0,3.0
3381,side,kevî,4.0,4.0
3382,side,kêlek,4.0,5.0
3383,side,rex,4.0,3.0
3384,sides,alî,5.0,3.0
3385,sieve,bêjing,5.0,6.0
3386,sieve,bêjingkirin,5.0,11.0
3387,sieve,mefsik,5.0,6.0
3388,sift,bêjingkirin,4.0,11.0
3389,sightless,kor,9.0,3.0
3390,sightly,cindê,7.0,5.0
3391,sign,dews,4.0,4.0
3392,sign,rêç,4.0,3.0
3393,sign in,têketin,7.0,7.0
3394,signature,îmze,9.0,4.0
3395,signed,îmzekirî,6.0,8.0
3396,significance,wate,12.0,4.0
3397,signification,wate,13.0,4.0
3398,silence,aramî,7.0,5.0
3399,silence,bêdengî,7.0,7.0
3400,silent,aram,6.0,4.0
3401,silent,asûde,6.0,5.0
3402,silk,qez,4.0,3.0
3403,similar,mîna,7.0,4.0
3404,simpatico,rûken,9.0,5.0
3405,simpatico,xwîngerm,9.0,8.0
3406,simple,asan,6.0,4.0
3407,simple,hesan,6.0,5.0
3408,since,lewre,5.0,5.0
3409,since,çimkî,5.0,5.0
3410,since,şûnda,5.0,5.0
3411,single,azeb,6.0,4.0
3412,single,tek,6.0,3.0
3413,single,yek,6.0,3.0
3414,sinister,bed,8.0,3.0
3415,sir,birêz,3.0,5.0
3416,sire,bav,4.0,3.0
3417,sister,xwişk,6.0,5.0
3418,site,cih,4.0,3.0
3419,site,cî,4.0,2.0
3420,site,cîh,4.0,3.0
3421,site,der,4.0,3.0
3422,site,erd,4.0,3.0
3423,site,qad,4.0,3.0
3424,situation,barîdox,9.0,7.0
3425,situation,rewş,9.0,4.0
3426,size,bêjn,4.0,4.0
3427,size,mezinahî,4.0,8.0
3428,skeleton,qîq,8.0,3.0
3429,skill,huner,5.0,5.0
3430,skillful,jêhatî,8.0,6.0
3431,skin,eyar,4.0,4.0
3432,skin,çerm,4.0,4.0
3433,skip,lotik,4.0,5.0
3434,skip,qevz,4.0,4.0
3435,skirt,berzile,5.0,7.0
3436,skirt,daman,5.0,5.0
3437,skirt,daw,5.0,3.0
3438,skunk,fisû,5.0,4.0
3439,sky,asîman,3.0,6.0
3440,sky,ezman,3.0,5.0
3441,skyscraper,balexane,10.0,8.0
3442,slaughterhouse,qinare,14.0,6.0
3443,slaughterhouse,selexane,14.0,8.0
3444,slave,bende,5.0,5.0
3445,slave,kole,5.0,4.0
3446,slavery,benîtî,7.0,6.0
3447,sleep,razan,5.0,5.0
3448,slice,tozî,5.0,4.0
3449,slight,tenik,6.0,5.0
3450,slight,zirav,6.0,5.0
3451,slip,kêmasî,4.0,6.0
3452,slip,xeletî,4.0,6.0
3453,sloe,alûçe,4.0,5.0
3454,slow,hêdî,4.0,4.0
3455,slow burning fire,agirê qoçan,17.0,11.0
3456,slower,hêdîtir,6.0,7.0
3457,sluggard,galtefis,8.0,8.0
3458,sluggard,keslan,8.0,6.0
3459,sluggard,tiral,8.0,5.0
3460,sluggard,zexel,8.0,5.0
3461,small,biçûk,5.0,5.0
3462,small,fîskanî,5.0,7.0
3463,small,hûr,5.0,3.0
3464,smaller,biçûktir,7.0,8.0
3465,smallness,biçûkahî,9.0,8.0
3466,smell,bêhn,5.0,4.0
3467,smell,bîn,5.0,3.0
3468,smile,besimîn,5.0,7.0
3469,smile,bişirîn,5.0,7.0
3470,smile,girnijîn,5.0,8.0
3471,smoke,dûxan,5.0,5.0
3472,smooth,tîl,6.0,3.0
3473,smooth,tîş,6.0,3.0
3474,smutty,gemar,6.0,5.0
3475,smutty,kirêt,6.0,5.0
3476,smutty,mujikî,6.0,6.0
3477,smutty,qilêr,6.0,5.0
3478,smutty,çepel,6.0,5.0
3479,snitch,çilfisandin,6.0,11.0
3480,snow,berf,4.0,4.0
3481,so,bi vî rengî,2.0,11.0
3482,so,hanê,2.0,4.0
3483,so,welê,2.0,4.0
3484,so,werê,2.0,4.0
3485,so,wilo,2.0,4.0
3486,so,wisa,2.0,4.0
3487,social,civakî,6.0,6.0
3488,social,komeleyatî,6.0,10.0
3489,society,civak,7.0,5.0
3490,society,komel,7.0,5.0
3491,sociologist,civaknas,11.0,8.0
3492,sociology,civaknasî,9.0,9.0
3493,soft,nerm,4.0,4.0
3494,soft,tîl,4.0,3.0
3495,soft,tîş,4.0,3.0
3496,soil,ax,4.0,2.0
3497,soil,lewitandin,4.0,10.0
3498,soil,xwelî,4.0,5.0
3499,soldier,serbaz,7.0,6.0
3500,solid,zexm,5.0,4.0
3501,solidarity,piştgirî,10.0,8.0
3502,solution,çareserî,8.0,8.0
3503,solve,çareserkirin,5.0,12.0
3504,some,hinek,4.0,5.0
3505,some,çend,4.0,4.0
3506,someone,kes,7.0,3.0
3507,someone who rises early,zûrab,23.0,5.0
3508,something,tiştek,9.0,6.0
3509,sometimes,carinan,9.0,7.0
3510,sometimes,carna,9.0,5.0
3511,sometimes,geh,9.0,3.0
3512,somewhat,hinek,8.0,5.0
3513,son-in-law,zava,10.0,4.0
3514,song,goranî,4.0,6.0
3515,song,kilam,4.0,5.0
3516,song,lawij,4.0,5.0
3517,soon,di demê nêzîk de,4.0,16.0
3518,sordid,gemar,6.0,5.0
3519,sordid,kirêt,6.0,5.0
3520,sordid,mujikî,6.0,6.0
3521,sordid,qilêr,6.0,5.0
3522,sordid,çepel,6.0,5.0
3523,sorrow,xem,6.0,3.0
3524,sorrowful,daxbar,9.0,6.0
3525,sorrowful,dilbikul,9.0,8.0
3526,sorry,biborîne,5.0,8.0
3527,sorry,daxbar,5.0,6.0
3528,sorry,dilbikul,5.0,8.0
3529,sorry,xemgîn,5.0,6.0
3530,sort,babet,4.0,5.0
3531,sort,cur,4.0,3.0
3532,sort,cure,4.0,4.0
3533,sort,cûre,4.0,4.0
3534,sort,zayend,4.0,6.0
3535,soul,gan,4.0,3.0
3536,sound,deng,5.0,4.0
3537,sound,tendurust,5.0,9.0
3538,source,kanî,6.0,4.0
3539,source,çavkanî,6.0,7.0
3540,space,der,5.0,3.0
3541,space,hol,5.0,3.0
3542,space,valahî,5.0,6.0
3543,sparrow,çivîk,7.0,5.0
3544,special,taybet,7.0,6.0
3545,specialist,pispor,10.0,6.0
3546,species,cûre,7.0,4.0
3547,specimen,mînak,8.0,5.0
3548,specimen,nimûne,8.0,6.0
3549,specimen,wekok,8.0,5.0
3550,specter,spêle,7.0,5.0
3551,speech,ziman,6.0,5.0
3552,speed,lêz,5.0,3.0
3553,spelling,vekît,8.0,5.0
3554,sphere,girover,6.0,7.0
3555,spine,dirî,5.0,4.0
3556,spine,stirî,5.0,5.0
3557,spirit,spêle,6.0,5.0
3558,spit,tif,4.0,3.0
3559,splendid,rewneqdar,8.0,9.0
3560,split,derizandin,5.0,10.0
3561,spot,deq,4.0,3.0
3562,spot,der,4.0,3.0
3563,spot,dîtin,4.0,5.0
3564,spot,xal,4.0,3.0
3565,spring,bihar,6.0,5.0
3566,spring,lotik,6.0,5.0
3567,spring,qevz,6.0,4.0
3568,spring,çavkanî,6.0,7.0
3569,springtide,bihar,10.0,5.0
3570,springtime,bihar,10.0,5.0
3571,sprout,ajda,6.0,4.0
3572,spy,sîxur,3.0,5.0
3573,squalid,gemar,7.0,5.0
3574,squalid,kirêt,7.0,5.0
3575,squalid,mujikî,7.0,6.0
3576,squalid,qilêr,7.0,5.0
3577,squalid,çepel,7.0,5.0
3578,square,kare,6.0,4.0
3579,staff,gopal,5.0,5.0
3580,stage,dik,5.0,3.0
3581,stage,şano,5.0,4.0
3582,stair,derence,5.0,7.0
3583,staircase,derence,9.0,7.0
3584,staircase,silim,9.0,5.0
3585,stairway,derence,8.0,7.0
3586,stairway,silim,8.0,5.0
3587,stalk,destik,5.0,6.0
3588,stalk,çembil,5.0,6.0
3589,stand,sekinîn,5.0,7.0
3590,standard,al,8.0,2.0
3591,standard,ala,8.0,3.0
3592,standard,yekgirtî,8.0,8.0
3593,star,stêrk,4.0,5.0
3594,start,destpêk,5.0,7.0
3595,state,amajekirin,5.0,10.0
3596,state,barîdox,5.0,7.0
3597,state,daxuyandin,5.0,10.0
3598,state,dewlet,5.0,6.0
3599,state,selmandin,5.0,9.0
3600,statement,vegotin,9.0,7.0
3601,statistics,serjimêr,10.0,8.0
3602,status,barîdox,6.0,7.0
3603,stay,man,4.0,3.0
3604,stay,mayîn,4.0,5.0
3605,stay,payîn,4.0,5.0
3606,steady,birêkûpêk,6.0,9.0
3607,steady,biserûber,6.0,9.0
3608,steady,rêkûpêk,6.0,7.0
3609,steady,sererast,6.0,8.0
3610,steady,zexm,6.0,4.0
3611,steal,dizîn,5.0,5.0
3612,steam,hilm,5.0,4.0
3613,steel,pol,5.0,3.0
3614,steel,polat,5.0,5.0
3615,steep,asê,5.0,3.0
3616,stem,destik,4.0,6.0
3617,stem,çembil,4.0,6.0
3618,step,derence,4.0,7.0
3619,stern,req,5.0,3.0
3620,stern,sext,5.0,4.0
3621,stern,zeb,5.0,3.0
3622,stick,danîn,5.0,5.0
3623,stick,gopal,5.0,5.0
3624,stick,têxistin,5.0,8.0
3625,stick,xistin,5.0,6.0
3626,stick to,çespandin,8.0,9.0
3627,stiff,req,5.0,3.0
3628,stiff,sext,5.0,4.0
3629,stiff,zeb,5.0,3.0
3630,still,aram,5.0,4.0
3631,still,asûde,5.0,5.0
3632,still,hê,5.0,2.0
3633,still,hîn,5.0,3.0
3634,still,hîna,5.0,4.0
3635,stilly,aram,6.0,4.0
3636,stilly,asûde,6.0,5.0
3637,stir,bizav,4.0,5.0
3638,stir,hajûtandin,4.0,10.0
3639,stir,lebat,4.0,5.0
3640,stitch,dirûtin,6.0,7.0
3641,stop,rawestan,4.0,8.0
3642,stop,sekinîn,4.0,7.0
3643,stop,vewestan,4.0,8.0
3644,store,kewar,5.0,5.0
3645,storehouse,kewar,10.0,5.0
3646,storm,gale,5.0,4.0
3647,storm,tîp,5.0,3.0
3648,story,derew,5.0,5.0
3649,story,dîrok,5.0,5.0
3650,story,efsane,5.0,6.0
3651,story,mêjû,5.0,4.0
3652,story,çîrok,5.0,5.0
3653,stove,argûn,5.0,5.0
3654,strainer,kefgîr,8.0,6.0
3655,strainer,parzûn,8.0,6.0
3656,strand,lêv,6.0,3.0
3657,strand,perav,6.0,5.0
3658,straw,ka,5.0,2.0
3659,street,kolan,6.0,5.0
3660,street,kûçe,6.0,4.0
3661,strength,hêz,8.0,3.0
3662,strip,kincjixwekirin,5.0,14.0
3663,strong,bihêz,6.0,5.0
3664,strong,xurt,6.0,4.0
3665,structure,saz,9.0,3.0
3666,structure,sazî,9.0,4.0
3667,struggle,doz,8.0,3.0
3668,stubborn,berxwedêr,8.0,9.0
3669,student,xwendkar,7.0,8.0
3670,students,xwendevan,8.0,9.0
3671,study,lêgerîn,5.0,7.0
3672,study,lêkolîn,5.0,7.0
3673,study,xwendin,5.0,7.0
3674,stunned,apore,7.0,5.0
3675,stunned,qutifî,7.0,6.0
3676,stupid,xêvik,6.0,5.0
3677,style,awa,5.0,3.0
3678,style,stîl,5.0,4.0
3679,style,şêwaz,5.0,5.0
3680,subject,babet,7.0,5.0
3681,subject,bare,7.0,4.0
3682,subject,mijar,7.0,5.0
3683,subscriber,abone,10.0,5.0
3684,substantial,zexm,11.0,4.0
3685,substantive,navdar,11.0,6.0
3686,substitute,cîgir,10.0,5.0
3687,subway,serdab,6.0,6.0
3688,successful,biserkeftî,10.0,10.0
3689,successful,biserketî,10.0,9.0
3690,succession,kinêzet,10.0,7.0
3691,succession,qor,10.0,3.0
3692,succession,ref,10.0,3.0
3693,such,hanê,4.0,4.0
3694,such,welê,4.0,4.0
3695,such,wiha,4.0,4.0
3696,such,wilo,4.0,4.0
3697,sufficient,bes,10.0,3.0
3698,suit,lêanîn,4.0,6.0
3699,suitable,babet,8.0,5.0
3700,suitable,guncaw,8.0,6.0
3701,suitable,kês,8.0,3.0
3702,summary,kurte,7.0,5.0
3703,summer,havîn,6.0,5.0
3704,summit,kimt,6.0,4.0
3705,summit,kumbet,6.0,6.0
3706,superlative,serkeftî,11.0,8.0
3707,support,paldank,7.0,7.0
3708,support,xwedîkirin,7.0,10.0
3709,supporter,alîgir,9.0,6.0
3710,supporter,tagîr,9.0,5.0
3711,sure,mîsoger,4.0,7.0
3712,sure,teqez,4.0,5.0
3713,surely,bêguman,6.0,7.0
3714,surely,mîsoger,6.0,7.0
3715,surety,derhûd,6.0,6.0
3716,surpass,borîn,7.0,5.0
3717,surpass,derbasbûn,7.0,9.0
3718,surrogate,cîgir,9.0,5.0
3719,surveillance,lêpan,12.0,5.0
3720,surveillance,pan,12.0,3.0
3721,survey,lênihêrîn,6.0,9.0
3722,suspend,daliqandin,7.0,10.0
3723,suspend,gîrokirin,7.0,9.0
3724,suspend,hilawestin,7.0,10.0
3725,sustain,ragirtin,7.0,8.0
3726,sustenance,abor,10.0,4.0
3727,sustenance,debar,10.0,5.0
3728,swallow,dabêlandin,7.0,10.0
3729,swamp,meraze,5.0,6.0
3730,swamp,çirav,5.0,5.0
3731,swear,çêrlêkirin,5.0,10.0
3732,sweat,xwêdan,5.0,6.0
3733,sweater,fayke,7.0,5.0
3734,sweater,vezel,7.0,5.0
3735,swimmer,avjen,7.0,5.0
3736,swimming,avjenîkirin,8.0,11.0
3737,swimming,melevanî,8.0,8.0
3738,swipe,çilfisandin,5.0,11.0
3739,symbol,hêma,6.0,4.0
3740,sympathy,hevsojî,8.0,7.0
3741,system,pergal,6.0,6.0
3742,system,rê,6.0,2.0
3743,table,keval,5.0,5.0
3744,table,mase,5.0,4.0
3745,tail,dawî,4.0,4.0
3746,tail,dûv,4.0,3.0
3747,tail,kuta,4.0,4.0
3748,tail,kutahî,4.0,6.0
3749,tail,talî,4.0,4.0
3750,tail,terî,4.0,4.0
3751,tailor,qezaz,6.0,5.0
3752,take,fêmkirin,4.0,8.0
3753,take,girtin,4.0,6.0
3754,take,standin,4.0,7.0
3755,take,wergirtin,4.0,9.0
3756,take,zeftkirin,4.0,9.0
3757,take into custody,binçavkirin,17.0,11.0
3758,take revenge,tolgirtin,12.0,9.0
3759,taken,girtî,5.0,5.0
3760,takes,digire,5.0,6.0
3761,takes,werdigire,5.0,9.0
3762,tale,çîrok,4.0,5.0
3763,talent,behremendî,6.0,10.0
